from_totally_fake_account,to_randomly_generated_account,total_amount,frequency
71159.0,60295,3100.03,61
71159.0,63530,55.5,9
71159.0,71859,29.0,4
71159.0,78224,266.14,40
71159.0,78419,49.0,9
71159.0,92527,283.06,43
71159.0,97014,57.5,9
71190.0,24449,198.5,33
71190.0,35966,3536.5,46
71190.0,46816,95.0,16
71190.0,47737,227.5,38
71190.0,51839,312.65,49
71190.0,69710,178.5,32
71190.0,91409,139.9,24
71190.0,97337,151.55,28
71199.0,22087,249.0,45
71199.0,24954,128.75,22
71199.0,26197,290.32,39
71199.0,28690,466.98000000000013,65
71199.0,40331,204.95,37
71199.0,57095,70.0,11
71199.0,61958,4300.3600000000015,45
71199.0,64241,169.60000000000005,26
71199.0,65178,240.0,36
71199.0,67160,73.1,15
71199.0,74349,369.83,52
71199.0,95320,42.0,6
71199.0,96607,436.88000000000005,61
71201.0,26099,79.0,11
71201.0,33124,50.0,1
71201.0,42773,68.5,11
71201.0,44608,365.5,67
71201.0,47306,172.05,31
71201.0,72234,135.3,24
71201.0,72796,91.0,15
71201.0,76906,114.0,19
71201.0,88203,172.5,26
71201.0,89542,727.8199999999998,80
71201.0,91109,17545.0,12
71201.0,91393,967.45,97
71202.0,10703,244.45,41
71202.0,17573,26.5,5
71202.0,18538,39.0,7
71202.0,27784,73.0,13
71202.0,31703,43.0,7
71202.0,3498,153.95000000000005,26
71202.0,39024,125.5,20
71202.0,43788,56.5,8
71202.0,45705,86.0,13
71202.0,46174,23.5,5
71202.0,6130,61.5,8
71202.0,62995,96.95,16
71202.0,71647,3393.9099999999994,31
71202.0,73205,270.9000000000001,53
71202.0,75415,32.5,6
71202.0,84231,178.5,28
71202.0,90404,52.5,10
71202.0,90758,389.05,65
71204.0,100027,66.0,12
71204.0,25990,139.0,26
71204.0,31494,397.0,61
71204.0,33124,50.0,1
71204.0,43804,7691.46,75
71204.0,5589,457.5,74
71204.0,67968,118.0,10
71204.0,68011,414.45,72
71204.0,81637,296.35,48
71204.0,86320,75.45,12
71204.0,96327,106.7,20
71234.0,11401,154.10000000000005,30
71234.0,19124,18.5,3
71234.0,27650,194.5,25
71234.0,33124,50.0,1
71234.0,40396,28.5,5
71234.0,41911,152.8,24
71234.0,42418,2894.5,31
71234.0,43231,43.5,8
71234.0,45627,63.5,10
71234.0,57317,143.0,25
71234.0,60145,22.0,4
71234.0,6339,127.45,24
71234.0,64159,27.0,5
71234.0,66660,222.65,39
71234.0,74069,102.5,17
71234.0,74842,107.45,12
71234.0,79862,248.75000000000003,42
71234.0,81357,124.0,19
71234.0,8718,125.5,21
71234.0,88255,145.5,24
71234.0,88540,87.95,16
71234.0,91252,118.5,19
71234.0,97163,45.5,8
71252.0,12048,117.3,22
71252.0,16742,15.5,2
71252.0,27430,120.3,19
71252.0,41369,58.0,10
71252.0,42247,146.75,27
71252.0,5247,265.0,42
71252.0,5291,129.0,19
71252.0,54019,45.0,8
71252.0,61751,17755.0,12
71252.0,62078,54.5,9
71252.0,63443,141.45,22
71252.0,66366,33.5,5
71252.0,71357,15.0,2
71252.0,73356,301.4,53
71252.0,76346,46.0,8
71252.0,87217,135.0,23
71252.0,94447,26.0,4
71252.0,94923,123.0,20
71252.0,98456,69.5,10
71257.0,100250,106.0,18
71257.0,15737,124.8,20
71257.0,35130,72.75,16
71257.0,38930,187.0,30
71257.0,51590,19990.0,12
71257.0,66097,228.0,39
71257.0,67165,195.5,33
71257.0,74045,355.05,59
71257.0,77556,84.0,15
71257.0,77775,246.8,43
71257.0,82853,278.0,42
71257.0,89773,79.5,13
71257.0,93624,172.5,28
71282.0,13508,168.5,30
71282.0,2719,163.15,30
71282.0,4021,223.45,41
71282.0,4343,111.5,18
71282.0,46268,140.95,24
71282.0,48334,3219.8,32
71282.0,56727,104.0,15
71282.0,62702,93.0,16
71282.0,62843,119.0,20
71282.0,67899,170.15,26
71282.0,7020,104.65,17
71282.0,86399,196.45,35
71282.0,86881,142.0,22
71282.0,8880,145.5,24
71282.0,99057,48.0,8
71288.0,12160,155.10000000000005,30
71288.0,15497,50.5,8
71288.0,28934,145.5,24
71288.0,36510,259.4,44
71288.0,46888,198.7,37
71288.0,49733,5095.66,39
71288.0,56467,119.25,21
71288.0,73219,141.2,26
71288.0,77806,77.0,11
71288.0,83470,345.15,56
71288.0,95061,124.0,22
71288.0,98476,54.0,8
71288.0,99238,36.0,6
71296.0,10703,96.5,17
71296.0,15032,73.0,13
71296.0,21835,181.0,30
71296.0,27180,20.5,3
71296.0,33124,50.0,1
71296.0,43788,164.95000000000005,29
71296.0,46074,203.2,34
71296.0,4731,11022.05,170
71296.0,51877,65.5,10
71296.0,57059,387.71,24
71296.0,73968,188.0,29
71296.0,90404,142.5,23
71296.0,9347,136.5,23
71317.0,13633,127.93,21
71317.0,1813,68.0,13
71317.0,38106,205.15,36
71317.0,40039,360.35,62
71317.0,45667,23.0,4
71317.0,50648,234.32,38
71317.0,64016,379.05,65
71317.0,70835,58.0,10
71317.0,70881,59.5,10
71317.0,80638,5783.089999999998,72
71317.0,84414,203.0,32
71317.0,91956,6.9,2
71317.0,96184,87.3,14
71327.0,12738,3161.58,25
71327.0,19903,198.5,31
71327.0,20029,70.65,12
71327.0,21992,78.5,14
71327.0,22564,36.5,6
71327.0,24193,274.46000000000004,41
71327.0,24202,169.5,28
71327.0,25717,93.0,15
71327.0,3431,40.0,7
71327.0,36732,46.5,8
71327.0,40632,18.5,3
71327.0,45813,32.5,5
71327.0,46609,49.0,7
71327.0,53415,124.0,19
71327.0,75495,118.9,21
71327.0,82680,181.84,25
71327.0,83899,273.87,46
71327.0,84290,69.5,11
71327.0,87733,42.5,7
71327.0,8906,63.5,11
71327.0,9357,218.15,34
71327.0,99790,269.38,43
71412.0,22849,367.06,53
71412.0,60797,311.19,48
71412.0,61519,288.67,42
71412.0,64406,91.45,15
71412.0,65757,214.7,38
71412.0,71666,139.5,22
71412.0,73312,316.06,50
71412.0,80963,271.28,43
71412.0,8181,14405.0,12
71412.0,97727,87.3,18
71412.0,98542,95.0,16
71416.0,18058,4492.3,23
71416.0,21178,38.0,5
71416.0,52415,44.0,8
71416.0,55306,26.5,5
71416.0,56646,44.5,8
71416.0,6019,71.2,13
71416.0,66931,34.5,5
71416.0,72679,31.9,7
71416.0,72681,19.75,4
71416.0,77939,38.77,3
71416.0,7850,53.5,9
71416.0,82015,28.0,5
71416.0,8475,5.5,3
71416.0,87355,45.0,6
71416.0,88049,57.0,10
71416.0,8830,114.5,19
71416.0,91045,41.5,5
71416.0,96859,17.0,3
71431.0,1265,134.5,20
71431.0,20604,56.0,10
71431.0,21389,149.0,23
71431.0,22222,95.0,14
71431.0,43892,243.5,28
71431.0,46677,74.5,14
71431.0,48004,173.05,31
71431.0,4888,34.0,5
71431.0,52536,4.6,2
71431.0,5733,71.5,11
71431.0,62703,36.5,6
71431.0,71104,16025.0,12
71431.0,75286,16.0,3
71431.0,87025,146.45,26
71431.0,87048,5.0,1
71431.0,90475,31.15,7
71431.0,98135,48.0,7
71467.0,1736,36.0,7
71467.0,21573,224.52,33
71467.0,23839,4226.200000000002,53
71467.0,25267,147.5,22
71467.0,25687,413.59,54
71467.0,32166,91.5,14
71467.0,37684,190.65,32
71467.0,45952,167.14999999999995,33
71467.0,49926,155.45,29
71467.0,51439,79.25000000000001,14
71467.0,59042,507.6,75
71467.0,61284,56.5,10
71467.0,64966,106.0,16
71467.0,71939,53.95,9
71467.0,93971,91.5,13
71467.0,99657,37.0,6
71469.0,14601,308.0,52
71469.0,25429,198.9,38
71469.0,33137,598.6999999999998,108
71469.0,34018,151.3,25
71469.0,59649,87.45,16
71469.0,87805,100.5,18
71493.0,14202,22.5,3
71493.0,17670,164.5,27
71493.0,17758,127.57,14
71493.0,18041,323.0,55
71493.0,19325,129.2,21
71493.0,28747,128.0,14
71493.0,29410,35.0,6
71493.0,31285,37.5,6
71493.0,32542,60.0,8
71493.0,40623,144.2,25
71493.0,45407,230.94,27
71493.0,47138,93.85,18
71493.0,70792,32.0,6
71493.0,75220,261.9,45
71493.0,78093,2208.9300000000007,47
71493.0,8164,41.5,7
71493.0,85334,135.03,18
71493.0,87971,63.0,10
71493.0,90516,228.2,38
71493.0,95556,273.0,45
71493.0,97239,109.95,18
71493.0,98363,101.5,17
71493.0,98762,37.5,7
71493.0,99147,26.5,5
71493.0,99157,31.0,6
71493.0,99497,137.35000000000002,22
71496.0,1639,101.0,16
71496.0,1770,5810.990000000002,40
71496.0,20961,49.0,8
71496.0,23872,142.5,24
71496.0,42134,60.6,12
71496.0,74628,272.15,46
71496.0,83210,221.0,36
71496.0,91789,89.5,13
71496.0,94879,208.5,35
71499.0,14563,34.5,6
71499.0,18015,169.0,25
71499.0,24168,92.5,12
71499.0,27093,58.5,11
71499.0,5960,94.8,18
71499.0,63860,84.0,15
71499.0,6599,407.34,64
71499.0,78176,50.5,8
71499.0,79662,49.0,8
71499.0,80498,102.0,18
71499.0,96414,7858.309999999998,56
71499.0,9966,280.95,35
71520.0,18884,18.0,2
71520.0,23428,43.0,7
71520.0,23958,41.5,7
71520.0,24458,24.5,5
71520.0,29259,57.5,9
71520.0,32569,79.87,9
71520.0,38214,156.45,29
71520.0,42616,132.8,22
71520.0,44432,54.0,9
71520.0,48764,449.81,71
71520.0,52587,33.5,6
71520.0,56741,65.0,9
71520.0,65913,34.0,5
71520.0,66505,4331.02,36
71520.0,70703,39.0,7
71520.0,72587,60.0,10
71520.0,79391,75.0,13
71520.0,79841,29.0,4
71520.0,91866,80.44999999999997,15
71531.0,12857,36.5,7
71531.0,13205,42.5,8
71531.0,15320,154.05,26
71531.0,29931,29.0,5
71531.0,38353,186.0,28
71531.0,5369,46.5,9
71531.0,58144,64.5,12
71531.0,58968,73.5,15
71531.0,62069,23.5,4
71531.0,73392,141.0,22
71531.0,78509,12476.2,54
71531.0,81228,36.0,6
71531.0,83755,64.5,9
71531.0,98263,26.5,5
71531.0,9909,206.9,31
71540.0,19561,319.0900000000001,48
71540.0,2817,217.5,37
71540.0,37923,140.5,24
71540.0,40246,539.0,91
71540.0,94400,89.0,15
71540.0,9477,120.65,22
71541.0,13301,53.5,9
71541.0,1800,129.15,23
71541.0,18677,22.5,4
71541.0,24020,299.17,33
71541.0,2711,43.74,5
71541.0,38583,50.5,8
71541.0,40288,132.0,21
71541.0,42936,27.5,4
71541.0,47466,41.5,8
71541.0,50329,19.14,1
71541.0,62482,614.2399999999999,75
71541.0,66941,2688.9600000000005,52
71541.0,71055,23.0,4
71541.0,76011,64.5,11
71541.0,90574,108.3,21
71541.0,97306,151.5,26
71541.0,99651,297.65,35
71546.0,11755,48.0,8
71546.0,18611,14.9,7
71546.0,35386,78.5,13
71546.0,41633,137.25,10
71546.0,43166,137.0,22
71546.0,43858,112.88,17
71546.0,43875,50.5,9
71546.0,62716,36.5,6
71546.0,64251,80.0,11
71546.0,74388,1.8,1
71546.0,79141,7.199999999999998,3
71546.0,85332,41.0,6
71546.0,92290,9.7,4
71546.0,99693,3789.14,23
71556.0,15086,310.07,45
71556.0,15377,158.42,26
71556.0,20966,246.85,31
71556.0,28862,114.0,18
71556.0,60869,16320.0,12
71556.0,62598,210.64,25
71556.0,63669,99.5,17
71556.0,6935,141.8,23
71556.0,76152,117.15,21
71556.0,8572,141.5,22
71556.0,87018,95.5,16
71556.0,95818,175.79999999999995,29
71564.0,10748,2.15,1
71564.0,48906,267.5,46
71564.0,51853,1.95,1
71564.0,53734,193.5,33
71564.0,66574,18492.84,47
71571.0,14847,198.0,32
71571.0,27171,180.15,30
71571.0,31810,72.2,14
71571.0,43454,6453.87,71
71571.0,66054,120.0,19
71571.0,66723,82.5,14
71571.0,68212,78.5,14
71571.0,68529,106.7,18
71571.0,80074,605.5900000000001,61
71571.0,83596,42.0,8
71571.0,85463,80.5,13
71571.0,91710,222.95,34
71607.0,3296,101.8,19
71607.0,37438,96.0,17
71607.0,38516,61.5,11
71607.0,38712,182.3,28
71607.0,43833,120.45,20
71607.0,47184,4144.969999999998,45
71607.0,54322,39.5,7
71607.0,6770,325.7,58
71607.0,7118,140.8,18
71607.0,77669,207.86,26
71607.0,78529,74.65,13
71607.0,82990,214.14,31
71607.0,88971,192.48,31
71607.0,90039,310.57,47
71607.0,92253,138.0,20
71607.0,92793,96.5,17
71625.0,11655,17605.0,12
71625.0,27295,102.0,18
71625.0,28887,147.42000000000004,24
71625.0,33124,50.0,1
71625.0,43036,81.0,12
71625.0,51576,86.5,13
71625.0,56064,280.67999999999995,41
71625.0,59499,213.11,27
71625.0,65427,191.39,21
71625.0,79325,102.0,17
71625.0,80831,105.0,17
71625.0,89410,154.3,28
71627.0,37675,67.25,12
71627.0,4309,5961.5,25
71627.0,50781,125.96,13
71627.0,87911,326.0,54
71627.0,91973,123.7,20
71627.0,94272,116.0,18
71631.0,13246,64.55,13
71631.0,18840,88.0,16
71631.0,22229,143.4,26
71631.0,3598,79.8,15
71631.0,4906,66.0,12
71631.0,55873,62.5,11
71631.0,58145,47.0,8
71631.0,63945,40.0,7
71631.0,66627,49.5,8
71631.0,66807,134.5,19
71631.0,68720,569.6200000000001,85
71631.0,83290,51.0,9
71631.0,84110,8004.11,44
71631.0,84132,66.0,11
71631.0,88855,401.1,52
71631.0,90576,61.95,11
71633.0,12463,5064.0999999999985,70
71633.0,17539,190.0,33
71633.0,3491,74.65,16
71633.0,35343,38.5,7
71633.0,37535,99.5,15
71633.0,50143,6.0,1
71633.0,63923,46.5,8
71633.0,69533,275.9,51
71633.0,7572,123.0,20
71633.0,83215,12.0,2
71633.0,87174,124.5,21
71633.0,92006,105.5,18
71633.0,92357,53.5,9
71633.0,99323,245.55,45
71642.0,18884,66.0,11
71642.0,29259,95.0,17
71642.0,34405,26.5,5
71642.0,35212,487.8,92
71642.0,45382,64.0,11
71642.0,46788,5128.75,41
71642.0,53472,21.5,3
71642.0,61104,131.5,24
71642.0,68518,58.0,11
71642.0,69266,119.5,19
71642.0,73526,52.0,9
71642.0,79391,39.5,7
71642.0,8623,24.0,4
71647.0,12092,79.0,12
71647.0,12695,118.5,21
71647.0,16006,72.0,13
71647.0,18517,141.0,24
71647.0,32909,87.2,16
71647.0,48645,63.0,10
71647.0,53586,126.0,22
71647.0,54752,65.5,11
71647.0,61752,76.5,15
71647.0,6569,271.15,49
71647.0,71202,116.0,19
71647.0,72007,16245.0,12
71647.0,73205,232.35,41
71647.0,76124,57.5,12
71647.0,84377,75.15,17
71647.0,90758,554.0,93
71647.0,98845,93.0,15
71647.0,99483,58.0,11
71651.0,100645,2681.45,47
71651.0,1055,95.0,16
71651.0,13252,86.85000000000002,18
71651.0,13610,86.5,16
71651.0,20505,92.95,16
71651.0,25413,122.5,21
71651.0,25812,268.7,45
71651.0,29164,53.0,7
71651.0,36757,65.5,13
71651.0,39624,150.4,26
71651.0,45901,130.0,19
71651.0,47725,157.5,23
71651.0,51333,43.5,9
71651.0,55567,149.5,23
71651.0,6809,83.2,15
71651.0,89585,109.0,18
71670.0,12750,562.4100000000002,63
71670.0,20577,396.3,52
71670.0,20955,69.9,12
71670.0,28061,95.5,14
71670.0,32723,149.85000000000005,25
71670.0,45164,173.75,30
71670.0,52354,95.15,15
71670.0,54218,55.5,10
71670.0,69702,4091.24,55
71670.0,69775,404.02,39
71670.0,71859,129.0,19
71670.0,83011,86.5,15
71670.0,84603,176.5,29
71670.0,92172,58.5,10
71683.0,33124,50.0,1
71683.0,42313,79.65,14
71683.0,54508,145.0,24
71683.0,70661,94.0,17
71683.0,80869,95.65,18
71683.0,82671,77.5,13
71683.0,96792,155.35,26
71683.0,97579,2236.0,31
71684.0,100593,131.0,22
71684.0,17741,104.0,18
71684.0,37281,39.0,7
71684.0,39390,148.95000000000005,22
71684.0,41613,321.34,39
71684.0,54211,17245.0,12
71684.0,57215,69.5,13
71684.0,57429,81.0,15
71684.0,61720,292.3900000000001,36
71684.0,63548,370.79,48
71684.0,65757,173.15,27
71684.0,69744,37.5,6
71684.0,7058,73.5,13
71684.0,74536,94.0,14
71684.0,74846,93.5,14
71684.0,83619,366.15,53
71684.0,90835,282.51,32
71684.0,96142,77.5,14
71684.0,98884,609.0,101
71690.0,22315,134.65,22
71690.0,28641,147.70000000000005,31
71690.0,75396,12188.71,105
71690.0,78017,367.28,59
71690.0,86805,102.0,17
71690.0,94554,151.0,22
71696.0,10389,55.5,10
71696.0,12995,43.0,8
71696.0,15018,103.9,18
71696.0,16264,22.0,4
71696.0,18595,32.5,6
71696.0,25014,56.5,9
71696.0,33768,85.0,13
71696.0,42191,65.9,11
71696.0,47114,42.0,7
71696.0,4875,77.0,13
71696.0,61559,210.5,36
71696.0,70013,68.5,11
71696.0,75868,222.8,41
71696.0,76135,32.5,6
71696.0,78334,16680.0,12
71696.0,80186,17.0,3
71696.0,87847,216.4,33
71696.0,96437,78.5,15
71696.0,99851,46.0,8
71699.0,10792,114.15,21
71699.0,17397,13.5,2
71699.0,18472,5457.25,33
71699.0,22386,292.0,46
71699.0,24342,90.5,18
71699.0,2446,66.5,12
71699.0,40895,126.0,21
71699.0,48016,74.5,10
71699.0,50628,217.5,31
71699.0,55618,107.0,18
71699.0,55621,340.9,49
71699.0,78823,171.9,22
71699.0,82112,299.0,48
71699.0,95882,34.0,5
71699.0,96047,39.0,7
71710.0,22576,100.0,18
71710.0,23154,226.0,35
71710.0,32131,18430.0,12
71710.0,34190,92.5,14
71710.0,54128,105.0,17
71710.0,75381,87.0,14
71710.0,75904,140.9,24
71710.0,84450,139.5,22
71710.0,91307,285.25,45
71712.0,12184,1.8,1
71712.0,22180,2.45,1
71712.0,38456,44.0,7
71712.0,44327,45.5,8
71712.0,53335,61.05,11
71712.0,58190,53.0,9
71712.0,62085,6.800000000000002,3
71712.0,64333,164.0,26
71712.0,73521,44.15000000000001,9
71712.0,75633,19.5,4
71712.0,91151,119.5,19
71712.0,96579,52.5,8
71729.0,11628,58.0,10
71729.0,15831,198.08,26
71729.0,28288,100.0,15
71729.0,31209,36.5,7
71729.0,31229,54.0,10
71729.0,31467,129.5,24
71729.0,33028,43.5,8
71729.0,33124,50.0,1
71729.0,38480,174.68,27
71729.0,45208,52.0,8
71729.0,46131,2516.15,46
71729.0,51442,14.5,2
71729.0,57828,171.12,24
71729.0,69087,16.5,3
71729.0,70489,317.3,51
71729.0,73375,33.0,6
71729.0,75181,138.5,24
71729.0,9076,38.5,6
71729.0,91228,151.95,27
71729.0,96861,18.0,3
71729.0,97833,115.2,21
71740.0,100622,59.5,9
71740.0,11314,286.8,47
71740.0,11451,103.0,18
71740.0,19322,149.3,27
71740.0,22440,294.25,45
71740.0,25117,282.5,51
71740.0,33015,118.0,21
71740.0,34772,35.0,6
71740.0,35828,199.9,37
71740.0,37596,30.5,6
71740.0,37984,215.7,39
71740.0,47115,110.7,19
71740.0,55302,44.5,7
71740.0,55655,55.0,10
71740.0,56214,65.69,11
71740.0,59553,14365.0,12
71740.0,66456,155.15,27
71740.0,67898,72.9,13
71740.0,68337,158.2,27
71740.0,93522,14.5,3
71751.0,10659,4868.4,66
71751.0,21563,214.45,41
71751.0,2306,57.5,9
71751.0,39437,134.95,24
71751.0,40106,252.5,35
71751.0,60339,121.5,20
71751.0,61611,131.5,25
71751.0,86358,311.5,52
71751.0,90226,369.75,65
71752.0,10596,96.45,17
71752.0,24024,274.0,42
71752.0,26824,6176.959999999999,55
71752.0,41101,83.0,12
71752.0,46381,84.45,15
71752.0,48152,127.4,23
71752.0,75998,171.5,29
71752.0,80691,144.5,22
71752.0,9480,150.35000000000005,25
71752.0,95445,198.5,34
71752.0,9687,54.5,9
71752.0,99799,150.05,25
71760.0,12501,56.5,10
71760.0,16257,22.0,3
71760.0,1715,107.15,20
71760.0,21890,20.0,4
71760.0,24990,212.5,31
71760.0,36007,265.65,45
71760.0,36523,95.65,19
71760.0,45685,277.54999999999995,47
71760.0,45964,171.05,31
71760.0,50093,44.0,6
71760.0,61365,4087.0,29
71760.0,67986,68.5,12
71760.0,68137,102.0,15
71760.0,71812,322.1,59
71760.0,72424,61.5,11
71760.0,81861,34.5,5
71760.0,83844,60.5,12
71760.0,88558,31.5,6
71760.0,89600,111.0,18
71760.0,99289,164.0,26
71763.0,24931,77.0,12
71763.0,27887,44.0,7
71763.0,51989,2.15,1
71763.0,54728,181.5,27
71763.0,55419,104.0,15
71763.0,59631,2.25,1
71763.0,73525,129.5,23
71763.0,75305,5.1,2
71763.0,7924,2.2,1
71763.0,82953,69.0,12
71763.0,86583,13277.5,24
71763.0,92848,96.5,16
71763.0,95132,33.0,6
71788.0,10420,68.5,11
71788.0,40749,53.0,10
71788.0,53512,409.43,21
71788.0,61544,72.5,14
71788.0,62639,76.0,14
71788.0,6355,316.7299999999999,20
71788.0,68957,43.0,7
71788.0,72614,83.0,13
71788.0,73672,75.0,12
71788.0,79384,62.0,12
71788.0,94129,16720.0,12
71804.0,10636,73.0,13
71804.0,11131,4828.53,30
71804.0,26630,49.5,7
71804.0,37822,94.5,14
71804.0,57204,71.5,13
71804.0,61022,75.5,12
71804.0,66759,63.0,10
71804.0,66807,106.9,19
71804.0,69563,97.5,17
71804.0,76947,23.5,5
71804.0,89350,2.15,1
71805.0,100217,111.0,15
71805.0,11213,70.0,12
71805.0,12316,40.0,6
71805.0,13851,116.5,20
71805.0,17424,15.5,3
71805.0,21826,54.5,10
71805.0,24733,76.45,15
71805.0,28672,594.85,83
71805.0,2870,125.0,22
71805.0,28953,58.5,9
71805.0,51472,182.5,31
71805.0,5832,108.0,18
71805.0,58321,70.5,13
71805.0,59926,6956.27,38
71805.0,69843,63.5,10
71805.0,72657,46.0,7
71805.0,80590,229.21,27
71805.0,82846,28.0,4
71805.0,91407,96.0,14
71805.0,9871,45.5,8
71809.0,23298,7237.21,60
71809.0,23872,192.7,34
71809.0,41986,372.91,43
71809.0,60878,458.21,71
71809.0,89659,135.0,19
71812.0,24990,160.0,25
71812.0,25654,48.5,9
71812.0,33124,50.0,1
71812.0,55681,295.8,48
71812.0,61024,184.5,30
71812.0,68137,139.5,23
71812.0,71760,140.0,25
71812.0,72424,38.5,7
71812.0,78259,30.0,5
71812.0,91172,12418.8,129
71814.0,14519,41.0,8
71814.0,24571,19.5,4
71814.0,41458,78.14,9
71814.0,41954,41.5,6
71814.0,42141,191.65,30
71814.0,43130,49.5,10
71814.0,44350,242.65,42
71814.0,45906,141.5,24
71814.0,51681,159.20000000000005,27
71814.0,5486,162.75,26
71814.0,6567,74.5,12
71814.0,85548,47.5,8
71814.0,99051,11991.0,46
71814.0,99947,143.65,26
71817.0,100709,258.65,43
71817.0,21531,367.15,60
71817.0,24112,192.4,31
71817.0,25772,99.55,19
71817.0,28448,4672.9,50
71817.0,32364,108.0,19
71817.0,33124,50.0,1
71817.0,3395,71.0,13
71817.0,43396,207.68,35
71817.0,47271,63.8,13
71817.0,47565,143.0,24
71817.0,54559,117.2,21
71817.0,61687,198.5,36
71817.0,65469,131.5,23
71817.0,68848,96.0,17
71817.0,6952,108.65,18
71817.0,85294,141.5,23
71817.0,91258,21.35,5
71817.0,93600,161.8,32
71821.0,1390,61.5,11
71821.0,19345,165.5,26
71821.0,24449,58.0,9
71821.0,28851,48.5,8
71821.0,36570,193.75,34
71821.0,39083,342.0,54
71821.0,42508,57.5,9
71821.0,44297,47.0,9
71821.0,50377,42.5,7
71821.0,55862,3777.85,42
71821.0,60126,115.2,19
71821.0,71920,99.5,13
71821.0,72706,70.0,10
71821.0,80220,63.0,11
71821.0,88001,28.0,4
71827.0,13395,76.0,12
71827.0,50318,39.5,8
71827.0,56284,171.0,26
71827.0,57639,134.0,21
71827.0,58571,157.0,25
71827.0,64008,106.0,18
71827.0,71841,118.55000000000004,22
71827.0,8114,102.0,17
71827.0,82019,166.0,31
71827.0,83935,4213.31,85
71827.0,88721,313.29,44
71827.0,91990,354.65,48
71827.0,94462,110.25,22
71837.0,17210,666.56,96
71837.0,18894,115.5,11
71837.0,21667,106.3,20
71837.0,22336,173.10000000000005,32
71837.0,31418,71.7,14
71837.0,33124,50.0,1
71837.0,43215,190.5,32
71837.0,58969,123.65000000000002,26
71837.0,63335,148.15,23
71837.0,78092,121.65,22
71837.0,78140,172.5,27
71837.0,91224,119.0,21
71837.0,92882,137.3,22
71837.0,94835,4060.8700000000013,24
71837.0,97152,70.0,4
71837.0,97632,104.53,13
71837.0,98113,158.34,22
71841.0,11054,32.5,6
71841.0,11554,46.95,9
71841.0,18758,346.72,50
71841.0,22021,326.25,32
71841.0,25943,284.2,38
71841.0,26176,428.5100000000001,59
71841.0,30037,81.5,16
71841.0,35057,4412.22,59
71841.0,36754,28.5,5
71841.0,41727,178.55,33
71841.0,48900,53.5,9
71841.0,49435,53.5,9
71841.0,56800,89.5,14
71841.0,64559,139.7,23
71841.0,68105,147.65,24
71841.0,71827,56.0,9
71841.0,87054,31.5,5
71841.0,88721,227.15,45
71859.0,20577,336.4,58
71859.0,20955,102.5,17
71859.0,31267,75.5,14
71859.0,35851,99.5,17
71859.0,45164,119.4,20
71859.0,50563,69.5,11
