from_totally_fake_account,total_transactions,total_amount_spent,transactions_quintile,amount_quintile,transactions_level,amount_level,activity_score
91261.0,1078,19250.96,2,2,Low,Low,2.0
78078.0,1036,17832.82,2,2,Low,Low,2.0
37245.0,986,18716.84,2,2,Low,Low,2.0
3577.0,1048,17419.8,2,2,Low,Low,2.0
80149.0,1059,17888.71,2,2,Low,Low,2.0
22828.0,1069,17253.58,2,2,Low,Low,2.0
78116.0,1031,19088.95,2,2,Low,Low,2.0
78275.0,1080,17552.33,2,2,Low,Low,2.0
30254.0,1020,17198.44,2,2,Low,Low,2.0
25040.0,1040,17700.71,2,2,Low,Low,2.0
60262.0,1029,18159.74,2,2,Low,Low,2.0
45705.0,1043,19073.18,2,2,Low,Low,2.0
67613.0,987,17234.31,2,2,Low,Low,2.0
64184.0,1037,19071.01,2,2,Low,Low,2.0
91253.0,1003,17232.76,2,2,Low,Low,2.0
21299.0,981,17721.78,2,2,Low,Low,2.0
91252.0,965,18371.6,2,2,Low,Low,2.0
45570.0,968,19131.77,2,2,Low,Low,2.0
90269.0,1087,19432.35,2,2,Low,Low,2.0
17539.0,1076,17374.75,2,2,Low,Low,2.0
89094.0,1078,19241.9,2,2,Low,Low,2.0
8328.0,1065,17611.09,2,2,Low,Low,2.0
89126.0,1086,17228.23,2,2,Low,Low,2.0
90218.0,975,17794.4,2,2,Low,Low,2.0
50648.0,990,18787.78,2,2,Low,Low,2.0
29699.0,1053,18834.05,2,2,Low,Low,2.0
95497.0,1069,18825.74,2,2,Low,Low,2.0
67899.0,1063,18809.04,2,2,Low,Low,2.0
64210.0,997,18186.57,2,2,Low,Low,2.0
28225.0,992,17742.9,2,2,Low,Low,2.0
91238.0,1029,19122.81,2,2,Low,Low,2.0
91245.0,1052,17353.98,2,2,Low,Low,2.0
37684.0,967,17671.26,2,2,Low,Low,2.0
52756.0,1063,18077.15,2,2,Low,Low,2.0
4518.0,991,17162.31,2,2,Low,Low,2.0
65526.0,1039,18784.17,2,2,Low,Low,2.0
59889.0,1008,19068.6,2,2,Low,Low,2.0
65834.0,1003,17562.79,2,2,Low,Low,2.0
68438.0,991,18253.52,2,2,Low,Low,2.0
9239.0,1047,17413.42,2,2,Low,Low,2.0
19093.0,1055,19317.25,2,2,Low,Low,2.0
64096.0,989,19365.12,2,2,Low,Low,2.0
88029.0,965,19037.78,2,2,Low,Low,2.0
68414.0,1059,17517.77,2,2,Low,Low,2.0
79841.0,965,18950.75,2,2,Low,Low,2.0
67098.0,957,17489.35,2,2,Low,Low,2.0
50093.0,1054,17745.170000000002,2,2,Low,Low,2.0
74388.0,960,18405.55,2,2,Low,Low,2.0
36856.0,1051,19008.08,2,2,Low,Low,2.0
4871.0,1002,17905.63,2,2,Low,Low,2.0
39252.0,985,18300.63,2,2,Low,Low,2.0
9173.0,1049,17979.66,2,2,Low,Low,2.0
57672.0,989,17063.66,2,2,Low,Low,2.0
6924.0,1063,17381.04,2,2,Low,Low,2.0
23754.0,1071,18347.38,2,2,Low,Low,2.0
28085.0,1035,19067.3,2,2,Low,Low,2.0
14446.0,984,17297.59,2,2,Low,Low,2.0
1815.0,999,18166.63,2,2,Low,Low,2.0
9076.0,960,18004.4,2,2,Low,Low,2.0
73599.0,1033,18658.45,2,2,Low,Low,2.0
16192.0,985,17968.91,2,2,Low,Low,2.0
90910.0,978,17423.28,2,2,Low,Low,2.0
31053.0,993,17685.4,2,2,Low,Low,2.0
80083.0,972,16991.15,2,2,Low,Low,2.0
99095.0,979,18297.66,2,2,Low,Low,2.0
23329.0,1008,18379.5,2,2,Low,Low,2.0
4903.0,977,18312.65,2,2,Low,Low,2.0
37305.0,1024,19166.59,2,2,Low,Low,2.0
52377.0,1055,19531.41,2,2,Low,Low,2.0
87995.0,1073,17792.69,2,2,Low,Low,2.0
100472.0,958,19368.64,2,2,Low,Low,2.0
14372.0,1040,17442.78,2,2,Low,Low,2.0
42551.0,959,18536.39,2,2,Low,Low,2.0
45208.0,971,17595.07,2,2,Low,Low,2.0
74173.0,1025,17251.23,2,2,Low,Low,2.0
96280.0,982,18864.15,2,2,Low,Low,2.0
73234.0,1083,17618.29,2,2,Low,Low,2.0
2997.0,1026,17400.91,2,2,Low,Low,2.0
91110.0,969,19051.72,2,2,Low,Low,2.0
55621.0,993,17439.99,2,2,Low,Low,2.0
8880.0,992,17094.28,2,2,Low,Low,2.0
96941.0,1062,17255.69,2,2,Low,Low,2.0
76746.0,984,17942.18,2,2,Low,Low,2.0
8741.0,973,17656.7,2,2,Low,Low,2.0
79386.0,1031,17660.11,2,2,Low,Low,2.0
88528.0,1025,17761.39,2,2,Low,Low,2.0
65491.0,980,18895.55,2,2,Low,Low,2.0
44820.0,997,19145.05,2,2,Low,Low,2.0
97928.0,987,19018.73,2,2,Low,Low,2.0
65499.0,1077,17959.73,2,2,Low,Low,2.0
50329.0,1023,19306.11,2,2,Low,Low,2.0
28399.0,1022,19100.83,2,2,Low,Low,2.0
17213.0,1035,19505.46,2,2,Low,Low,2.0
97921.0,977,18852.0,2,2,Low,Low,2.0
38742.0,966,18017.5,2,2,Low,Low,2.0
97728.0,970,18358.26,2,2,Low,Low,2.0
1059.0,1004,17491.45,2,2,Low,Low,2.0
77126.0,1076,19251.3,2,2,Low,Low,2.0
4343.0,1021,16982.67,2,2,Low,Low,2.0
45454.0,1000,17825.6,2,2,Low,Low,2.0
23740.0,1060,18440.19,2,2,Low,Low,2.0
16020.0,1083,17906.81,2,2,Low,Low,2.0
66961.0,978,17159.22,2,2,Low,Low,2.0
52591.0,1085,19313.17,2,2,Low,Low,2.0
90684.0,1045,18003.78,2,2,Low,Low,2.0
19014.0,1041,17729.69,2,2,Low,Low,2.0
39567.0,1015,19250.58,2,2,Low,Low,2.0
36964.0,993,19293.63,2,2,Low,Low,2.0
33092.0,1100,16663.91,3,1,Low,Low,1.8000000000000003
6016.0,1160,15171.7,3,1,Low,Low,1.8000000000000003
59639.0,1123,16173.22,3,1,Low,Low,1.8000000000000003
21631.0,1196,14968.93,3,1,Low,Low,1.8000000000000003
1828.0,1106,16274.79,3,1,Low,Low,1.8000000000000003
17360.0,1094,16242.44,3,1,Low,Low,1.8000000000000003
33512.0,1096,15457.24,3,1,Low,Low,1.8000000000000003
66065.0,1168,11925.54,3,1,Low,Low,1.8000000000000003
26630.0,1189,16233.89,3,1,Low,Low,1.8000000000000003
45692.0,1174,13554.2,3,1,Low,Low,1.8000000000000003
54728.0,1244,16578.54,3,1,Low,Low,1.8000000000000003
7201.0,1110,16900.11,3,1,Low,Low,1.8000000000000003
93215.0,1141,16165.09,3,1,Low,Low,1.8000000000000003
17413.0,1137,15349.55,3,1,Low,Low,1.8000000000000003
64181.0,1186,16827.74,3,1,Low,Low,1.8000000000000003
47819.0,1162,16948.69,3,1,Low,Low,1.8000000000000003
69792.0,1105,11584.0,3,1,Low,Low,1.8000000000000003
33257.0,1148,16583.23,3,1,Low,Low,1.8000000000000003
43675.0,1113,16513.72,3,1,Low,Low,1.8000000000000003
34874.0,1122,15423.12,3,1,Low,Low,1.8000000000000003
34915.0,1126,13433.04,3,1,Low,Low,1.8000000000000003
2288.0,1164,16508.66,3,1,Low,Low,1.8000000000000003
84655.0,1155,16486.35,3,1,Low,Low,1.8000000000000003
90829.0,1113,16138.15,3,1,Low,Low,1.8000000000000003
84740.0,1237,16542.24,3,1,Low,Low,1.8000000000000003
74483.0,1232,15842.76,3,1,Low,Low,1.8000000000000003
11568.0,1191,15436.84,3,1,Low,Low,1.8000000000000003
28032.0,1099,15707.36,3,1,Low,Low,1.8000000000000003
69839.0,1097,15603.74,3,1,Low,Low,1.8000000000000003
1505.0,1096,16770.62,3,1,Low,Low,1.8000000000000003
93167.0,1097,13903.17,3,1,Low,Low,1.8000000000000003
11421.0,1093,13913.93,3,1,Low,Low,1.8000000000000003
84791.0,1193,16225.76,3,1,Low,Low,1.8000000000000003
90877.0,1198,13358.48,3,1,Low,Low,1.8000000000000003
67475.0,1120,16650.66,3,1,Low,Low,1.8000000000000003
69728.0,1202,15352.98,3,1,Low,Low,1.8000000000000003
20130.0,1149,15134.35,3,1,Low,Low,1.8000000000000003
55705.0,1220,16649.87,3,1,Low,Low,1.8000000000000003
68529.0,1207,15833.29,3,1,Low,Low,1.8000000000000003
74285.0,1105,16099.3,3,1,Low,Low,1.8000000000000003
46872.0,1090,16750.93,3,1,Low,Low,1.8000000000000003
68236.0,1179,15865.74,3,1,Low,Low,1.8000000000000003
59036.0,1104,16522.1,3,1,Low,Low,1.8000000000000003
9874.0,1229,15774.36,3,1,Low,Low,1.8000000000000003
46400.0,1134,13090.18,3,1,Low,Low,1.8000000000000003
39736.0,1176,16892.94,3,1,Low,Low,1.8000000000000003
57204.0,1142,16803.83,3,1,Low,Low,1.8000000000000003
74127.0,1127,12694.74,3,1,Low,Low,1.8000000000000003
10021.0,1161,13115.64,3,1,Low,Low,1.8000000000000003
86922.0,1206,16905.05,3,1,Low,Low,1.8000000000000003
86803.0,1121,16529.16,3,1,Low,Low,1.8000000000000003
8718.0,1103,13516.41,3,1,Low,Low,1.8000000000000003
63501.0,1096,14964.83,3,1,Low,Low,1.8000000000000003
6431.0,1183,16027.5,3,1,Low,Low,1.8000000000000003
17735.0,1098,16833.51,3,1,Low,Low,1.8000000000000003
86580.0,1203,14306.28,3,1,Low,Low,1.8000000000000003
86560.0,1217,15623.19,3,1,Low,Low,1.8000000000000003
44128.0,1178,13324.02,3,1,Low,Low,1.8000000000000003
61464.0,1120,14718.34,3,1,Low,Low,1.8000000000000003
33882.0,1233,16522.35,3,1,Low,Low,1.8000000000000003
92185.0,1234,16630.16,3,1,Low,Low,1.8000000000000003
21000.0,1216,16064.56,3,1,Low,Low,1.8000000000000003
100927.0,1152,16262.79,3,1,Low,Low,1.8000000000000003
3765.0,1112,16636.66,3,1,Low,Low,1.8000000000000003
87805.0,1182,13214.53,3,1,Low,Low,1.8000000000000003
46609.0,1091,16786.64,3,1,Low,Low,1.8000000000000003
40051.0,1216,16486.2,3,1,Low,Low,1.8000000000000003
87852.0,1095,16208.76,3,1,Low,Low,1.8000000000000003
44491.0,1112,14358.59,3,1,Low,Low,1.8000000000000003
56260.0,1152,16806.01,3,1,Low,Low,1.8000000000000003
87651.0,1097,13680.42,3,1,Low,Low,1.8000000000000003
68478.0,1172,12881.71,3,1,Low,Low,1.8000000000000003
87935.0,1094,15094.82,3,1,Low,Low,1.8000000000000003
87954.0,1135,16593.05,3,1,Low,Low,1.8000000000000003
97301.0,1142,14262.48,3,1,Low,Low,1.8000000000000003
57225.0,1115,12687.89,3,1,Low,Low,1.8000000000000003
87531.0,1115,16576.329999999998,3,1,Low,Low,1.8000000000000003
68716.0,1201,14158.02,3,1,Low,Low,1.8000000000000003
55119.0,1098,15513.81,3,1,Low,Low,1.8000000000000003
2097.0,1182,14900.14,3,1,Low,Low,1.8000000000000003
68828.0,1104,14825.37,3,1,Low,Low,1.8000000000000003
59024.0,1099,13349.04,3,1,Low,Low,1.8000000000000003
88281.0,1138,15885.11,3,1,Low,Low,1.8000000000000003
91626.0,1175,14336.58,3,1,Low,Low,1.8000000000000003
7104.0,1166,16653.17,3,1,Low,Low,1.8000000000000003
21153.0,1166,13232.93,3,1,Low,Low,1.8000000000000003
6327.0,1115,15979.9,3,1,Low,Low,1.8000000000000003
99815.0,1105,15398.9,3,1,Low,Low,1.8000000000000003
47578.0,1109,16836.23,3,1,Low,Low,1.8000000000000003
11054.0,1188,13947.16,3,1,Low,Low,1.8000000000000003
20577.0,1123,15798.24,3,1,Low,Low,1.8000000000000003
11056.0,1156,15005.67,3,1,Low,Low,1.8000000000000003
92721.0,1125,15533.99,3,1,Low,Low,1.8000000000000003
20510.0,1138,16882.16,3,1,Low,Low,1.8000000000000003
8253.0,1099,14970.27,3,1,Low,Low,1.8000000000000003
54977.0,1223,13303.47,3,1,Low,Low,1.8000000000000003
45835.0,1164,16343.78,3,1,Low,Low,1.8000000000000003
6104.0,1148,15993.45,3,1,Low,Low,1.8000000000000003
52731.0,1221,15869.12,3,1,Low,Low,1.8000000000000003
21368.0,1092,15425.31,3,1,Low,Low,1.8000000000000003
67725.0,1098,11153.54,3,1,Low,Low,1.8000000000000003
11111.0,1199,15598.58,3,1,Low,Low,1.8000000000000003
30269.0,1204,15757.01,3,1,Low,Low,1.8000000000000003
66821.0,1134,16513.44,3,1,Low,Low,1.8000000000000003
28247.0,1114,15752.32,3,1,Low,Low,1.8000000000000003
85062.0,1184,15228.0,3,1,Low,Low,1.8000000000000003
89305.0,1173,14998.23,3,1,Low,Low,1.8000000000000003
53054.0,1099,16372.8,3,1,Low,Low,1.8000000000000003
6211.0,1114,16257.86,3,1,Low,Low,1.8000000000000003
88879.0,1107,16635.93,3,1,Low,Low,1.8000000000000003
92485.0,1090,16630.89,3,1,Low,Low,1.8000000000000003
64639.0,1211,14998.45,3,1,Low,Low,1.8000000000000003
69250.0,1126,15464.74,3,1,Low,Low,1.8000000000000003
21159.0,1131,16246.99,3,1,Low,Low,1.8000000000000003
34610.0,1137,14890.2,3,1,Low,Low,1.8000000000000003
8556.0,1213,16064.69,3,1,Low,Low,1.8000000000000003
67968.0,1202,15564.81,3,1,Low,Low,1.8000000000000003
30659.0,1193,16105.9,3,1,Low,Low,1.8000000000000003
52153.0,1132,12765.27,3,1,Low,Low,1.8000000000000003
67863.0,1163,16130.69,3,1,Low,Low,1.8000000000000003
60852.0,1141,15404.27,3,1,Low,Low,1.8000000000000003
8387.0,1209,16587.1,3,1,Low,Low,1.8000000000000003
60086.0,1129,16707.22,3,1,Low,Low,1.8000000000000003
10819.0,1165,16117.87,3,1,Low,Low,1.8000000000000003
55011.0,1103,16112.5,3,1,Low,Low,1.8000000000000003
21278.0,1094,15226.0,3,1,Low,Low,1.8000000000000003
66188.0,1110,14589.77,3,1,Low,Low,1.8000000000000003
89249.0,1093,16381.27,3,1,Low,Low,1.8000000000000003
27300.0,1177,16648.49,3,1,Low,Low,1.8000000000000003
5882.0,1103,16506.079999999998,3,1,Low,Low,1.8000000000000003
30129.0,1201,16587.78,3,1,Low,Low,1.8000000000000003
62617.0,1173,16956.88,3,1,Low,Low,1.8000000000000003
32402.0,1209,12072.03,3,1,Low,Low,1.8000000000000003
95452.0,1187,16690.68,3,1,Low,Low,1.8000000000000003
31681.0,1090,14923.8,3,1,Low,Low,1.8000000000000003
49145.0,1173,16456.95,3,1,Low,Low,1.8000000000000003
27402.0,1183,13568.77,3,1,Low,Low,1.8000000000000003
72654.0,1170,16028.44,3,1,Low,Low,1.8000000000000003
13243.0,1231,16787.66,3,1,Low,Low,1.8000000000000003
78868.0,1133,14390.96,3,1,Low,Low,1.8000000000000003
78946.0,1153,13379.15,3,1,Low,Low,1.8000000000000003
62396.0,1158,12846.68,3,1,Low,Low,1.8000000000000003
42172.0,1134,15221.89,3,1,Low,Low,1.8000000000000003
62608.0,1186,16178.11,3,1,Low,Low,1.8000000000000003
43016.0,1212,13587.0,3,1,Low,Low,1.8000000000000003
50477.0,1215,15261.69,3,1,Low,Low,1.8000000000000003
56826.0,1109,16168.93,3,1,Low,Low,1.8000000000000003
22253.0,1209,16903.48,3,1,Low,Low,1.8000000000000003
14724.0,1136,16189.67,3,1,Low,Low,1.8000000000000003
27006.0,1180,15721.23,3,1,Low,Low,1.8000000000000003
54117.0,1130,15780.07,3,1,Low,Low,1.8000000000000003
57828.0,1230,16382.68,3,1,Low,Low,1.8000000000000003
95152.0,1198,15509.1,3,1,Low,Low,1.8000000000000003
94079.0,1113,15916.29,3,1,Low,Low,1.8000000000000003
18793.0,1158,10384.47,3,1,Low,Low,1.8000000000000003
14601.0,1159,15975.86,3,1,Low,Low,1.8000000000000003
65615.0,1156,16279.79,3,1,Low,Low,1.8000000000000003
18732.0,1218,12919.43,3,1,Low,Low,1.8000000000000003
78389.0,1156,14736.65,3,1,Low,Low,1.8000000000000003
16649.0,1119,13231.05,3,1,Low,Low,1.8000000000000003
25485.0,1130,16943.3,3,1,Low,Low,1.8000000000000003
60668.0,1137,14275.9,3,1,Low,Low,1.8000000000000003
18761.0,1125,16837.05,3,1,Low,Low,1.8000000000000003
82590.0,1116,12467.13,3,1,Low,Low,1.8000000000000003
39680.0,1105,9787.88,3,1,Low,Low,1.8000000000000003
15173.0,1143,16392.69,3,1,Low,Low,1.8000000000000003
32516.0,1118,13676.79,3,1,Low,Low,1.8000000000000003
19680.0,1242,14638.52,3,1,Low,Low,1.8000000000000003
36350.0,1236,16500.42,3,1,Low,Low,1.8000000000000003
31562.0,1195,16225.07,3,1,Low,Low,1.8000000000000003
32491.0,1214,14371.97,3,1,Low,Low,1.8000000000000003
54159.0,1098,14801.03,3,1,Low,Low,1.8000000000000003
57564.0,1142,14534.04,3,1,Low,Low,1.8000000000000003
65119.0,1179,16939.4,3,1,Low,Low,1.8000000000000003
72754.0,1096,11859.54,3,1,Low,Low,1.8000000000000003
95504.0,1163,13670.79,3,1,Low,Low,1.8000000000000003
96340.0,1151,16228.08,3,1,Low,Low,1.8000000000000003
13001.0,1163,13481.43,3,1,Low,Low,1.8000000000000003
4818.0,1244,16484.28,3,1,Low,Low,1.8000000000000003
65497.0,1186,16400.32,3,1,Low,Low,1.8000000000000003
40965.0,1128,16412.920000000002,3,1,Low,Low,1.8000000000000003
32131.0,1238,14913.42,3,1,Low,Low,1.8000000000000003
31814.0,1216,15164.32,3,1,Low,Low,1.8000000000000003
62428.0,1213,16945.21,3,1,Low,Low,1.8000000000000003
51671.0,1219,16919.7,3,1,Low,Low,1.8000000000000003
25758.0,1199,16922.09,3,1,Low,Low,1.8000000000000003
36732.0,1240,14755.43,3,1,Low,Low,1.8000000000000003
36855.0,1111,16193.9,3,1,Low,Low,1.8000000000000003
96273.0,1199,15531.29,3,1,Low,Low,1.8000000000000003
80685.0,1152,16529.44,3,1,Low,Low,1.8000000000000003
73571.0,1128,16039.7,3,1,Low,Low,1.8000000000000003
19369.0,1194,16555.08,3,1,Low,Low,1.8000000000000003
31056.0,1132,16490.47,3,1,Low,Low,1.8000000000000003
100478.0,1136,11914.14,3,1,Low,Low,1.8000000000000003
96395.0,1103,15804.34,3,1,Low,Low,1.8000000000000003
36838.0,1105,16436.04,3,1,Low,Low,1.8000000000000003
16503.0,1218,16317.78,3,1,Low,Low,1.8000000000000003
14190.0,1217,16748.17,3,1,Low,Low,1.8000000000000003
76511.0,1208,14753.72,3,1,Low,Low,1.8000000000000003
14135.0,1192,16769.95,3,1,Low,Low,1.8000000000000003
60565.0,1133,16614.8,3,1,Low,Low,1.8000000000000003
98102.0,1108,15795.32,3,1,Low,Low,1.8000000000000003
60558.0,1212,16365.58,3,1,Low,Low,1.8000000000000003
97554.0,1217,15782.8,3,1,Low,Low,1.8000000000000003
36660.0,1136,16100.56,3,1,Low,Low,1.8000000000000003
79442.0,1145,15971.37,3,1,Low,Low,1.8000000000000003
100541.0,1104,16269.43,3,1,Low,Low,1.8000000000000003
76258.0,1110,16088.29,3,1,Low,Low,1.8000000000000003
56599.0,1136,13411.12,3,1,Low,Low,1.8000000000000003
4336.0,1102,16544.22,3,1,Low,Low,1.8000000000000003
66605.0,1130,15117.92,3,1,Low,Low,1.8000000000000003
40745.0,1110,16765.67,3,1,Low,Low,1.8000000000000003
79512.0,1191,14704.68,3,1,Low,Low,1.8000000000000003
50238.0,1157,14941.31,3,1,Low,Low,1.8000000000000003
4324.0,1168,16299.87,3,1,Low,Low,1.8000000000000003
23007.0,1137,16253.27,3,1,Low,Low,1.8000000000000003
63705.0,1117,13428.79,3,1,Low,Low,1.8000000000000003
71469.0,1236,15521.36,3,1,Low,Low,1.8000000000000003
76697.0,1181,16415.73,3,1,Low,Low,1.8000000000000003
32168.0,1102,15038.33,3,1,Low,Low,1.8000000000000003
51695.0,1125,15859.66,3,1,Low,Low,1.8000000000000003
14543.0,1163,16482.739999999998,3,1,Low,Low,1.8000000000000003
14534.0,1121,16052.06,3,1,Low,Low,1.8000000000000003
23612.0,1141,15434.53,3,1,Low,Low,1.8000000000000003
81202.0,1124,15001.36,3,1,Low,Low,1.8000000000000003
51544.0,1091,15977.48,3,1,Low,Low,1.8000000000000003
81055.0,1090,12472.57,3,1,Low,Low,1.8000000000000003
66515.0,1141,16120.84,3,1,Low,Low,1.8000000000000003
15277.0,1194,16226.65,3,1,Low,Low,1.8000000000000003
54419.0,1095,13406.64,3,1,Low,Low,1.8000000000000003
5525.0,1188,13646.44,3,1,Low,Low,1.8000000000000003
29720.0,1111,16778.97,3,1,Low,Low,1.8000000000000003
32858.0,1108,14820.6,3,1,Low,Low,1.8000000000000003
53388.0,1096,15592.02,3,1,Low,Low,1.8000000000000003
100300.0,1091,14236.99,3,1,Low,Low,1.8000000000000003
66699.0,1229,16895.62,3,1,Low,Low,1.8000000000000003
32859.0,1099,14572.98,3,1,Low,Low,1.8000000000000003
11786.0,1166,14892.36,3,1,Low,Low,1.8000000000000003
48713.0,1095,16011.39,3,1,Low,Low,1.8000000000000003
41000.0,1144,16619.48,3,1,Low,Low,1.8000000000000003
73848.0,1114,13540.17,3,1,Low,Low,1.8000000000000003
48685.0,1187,13335.47,3,1,Low,Low,1.8000000000000003
29707.0,1110,16641.26,3,1,Low,Low,1.8000000000000003
83810.0,1210,15997.74,3,1,Low,Low,1.8000000000000003
62083.0,1146,15893.39,3,1,Low,Low,1.8000000000000003
64972.0,1204,14301.45,3,1,Low,Low,1.8000000000000003
27872.0,1195,16792.66,3,1,Low,Low,1.8000000000000003
15501.0,1160,11601.37,3,1,Low,Low,1.8000000000000003
16801.0,1131,16011.28,3,1,Low,Low,1.8000000000000003
70597.0,1200,14113.18,3,1,Low,Low,1.8000000000000003
48522.0,1138,13412.31,3,1,Low,Low,1.8000000000000003
57919.0,1119,16539.01,3,1,Low,Low,1.8000000000000003
51837.0,1229,15399.51,3,1,Low,Low,1.8000000000000003
83127.0,1198,15684.69,3,1,Low,Low,1.8000000000000003
25362.0,1211,16289.48,3,1,Low,Low,1.8000000000000003
65800.0,1098,16516.920000000002,3,1,Low,Low,1.8000000000000003
99884.0,1154,15115.87,3,1,Low,Low,1.8000000000000003
60712.0,1106,15884.71,3,1,Low,Low,1.8000000000000003
41950.0,1153,16343.06,3,1,Low,Low,1.8000000000000003
57045.0,1102,16487.87,3,1,Low,Low,1.8000000000000003
77222.0,1204,12474.82,3,1,Low,Low,1.8000000000000003
37530.0,1229,15449.7,3,1,Low,Low,1.8000000000000003
97670.0,1141,15419.47,3,1,Low,Low,1.8000000000000003
37285.0,1226,15200.17,3,1,Low,Low,1.8000000000000003
23572.0,1117,16069.75,3,1,Low,Low,1.8000000000000003
82756.0,1112,12159.54,3,1,Low,Low,1.8000000000000003
78197.0,1091,16886.06,3,1,Low,Low,1.8000000000000003
12184.0,1123,15670.87,3,1,Low,Low,1.8000000000000003
60145.0,1142,14895.94,3,1,Low,Low,1.8000000000000003
93303.0,1244,14551.8,3,1,Low,Low,1.8000000000000003
83599.0,1205,16464.6,3,1,Low,Low,1.8000000000000003
31514.0,1234,13463.2,3,1,Low,Low,1.8000000000000003
51132.0,1098,15083.15,3,1,Low,Low,1.8000000000000003
100324.0,1241,16586.72,3,1,Low,Low,1.8000000000000003
60971.0,845,18446.1,1,2,Low,Low,1.6
53693.0,748,19542.19,1,2,Low,Low,1.6
95009.0,898,18427.68,1,2,Low,Low,1.6
64354.0,872,19526.64,1,2,Low,Low,1.6
1529.0,953,17305.16,1,2,Low,Low,1.6
2090.0,855,17044.52,1,2,Low,Low,1.6
73146.0,714,17145.04,1,2,Low,Low,1.6
21775.0,737,17802.4,1,2,Low,Low,1.6
63569.0,625,17662.170000000002,1,2,Low,Low,1.6
14547.0,881,19014.18,1,2,Low,Low,1.6
21781.0,848,18536.32,1,2,Low,Low,1.6
18195.0,945,17419.02,1,2,Low,Low,1.6
61152.0,723,17965.85,1,2,Low,Low,1.6
17427.0,851,17312.87,1,2,Low,Low,1.6
66483.0,953,18775.78,1,2,Low,Low,1.6
34275.0,937,19199.69,1,2,Low,Low,1.6
30337.0,780,18293.13,1,2,Low,Low,1.6
21007.0,937,18641.96,1,2,Low,Low,1.6
3070.0,881,19094.11,1,2,Low,Low,1.6
51542.0,867,19197.73,1,2,Low,Low,1.6
25050.0,838,19348.2,1,2,Low,Low,1.6
3675.0,944,18291.98,1,2,Low,Low,1.6
31267.0,934,18048.83,1,2,Low,Low,1.6
58108.0,936,16999.81,1,2,Low,Low,1.6
30126.0,919,19487.99,1,2,Low,Low,1.6
49861.0,733,17444.52,1,2,Low,Low,1.6
31370.0,854,17874.8,1,2,Low,Low,1.6
27860.0,891,19369.91,1,2,Low,Low,1.6
14243.0,844,18549.23,1,2,Low,Low,1.6
97224.0,906,17867.57,1,2,Low,Low,1.6
31910.0,926,18426.42,1,2,Low,Low,1.6
28574.0,847,18828.74,1,2,Low,Low,1.6
31030.0,871,16997.56,1,2,Low,Low,1.6
44517.0,904,17821.22,1,2,Low,Low,1.6
60554.0,911,19507.09,1,2,Low,Low,1.6
51162.0,929,18885.27,1,2,Low,Low,1.6
80455.0,943,18533.69,1,2,Low,Low,1.6
73281.0,774,17571.6,1,2,Low,Low,1.6
14388.0,641,17031.26,1,2,Low,Low,1.6
76648.0,950,18736.73,1,2,Low,Low,1.6
9262.0,914,18683.32,1,2,Low,Low,1.6
39782.0,830,19002.6,1,2,Low,Low,1.6
96051.0,945,19232.65,1,2,Low,Low,1.6
59791.0,858,16986.94,1,2,Low,Low,1.6
46548.0,727,19524.98,1,2,Low,Low,1.6
77407.0,896,18094.17,1,2,Low,Low,1.6
97587.0,927,18143.45,1,2,Low,Low,1.6
3045.0,815,18638.03,1,2,Low,Low,1.6
6900.0,920,18184.02,1,2,Low,Low,1.6
46551.0,732,19132.85,1,2,Low,Low,1.6
3285.0,801,18988.48,1,2,Low,Low,1.6
64099.0,877,19164.25,1,2,Low,Low,1.6
57624.0,732,18727.29,1,2,Low,Low,1.6
39739.0,954,17651.58,1,2,Low,Low,1.6
44563.0,887,17257.6,1,2,Low,Low,1.6
19147.0,892,18008.18,1,2,Low,Low,1.6
17210.0,722,17310.53,1,2,Low,Low,1.6
61150.0,815,17227.64,1,2,Low,Low,1.6
53354.0,777,17668.62,1,2,Low,Low,1.6
67897.0,947,18113.52,1,2,Low,Low,1.6
55655.0,888,17046.75,1,2,Low,Low,1.6
50725.0,930,17298.32,1,2,Low,Low,1.6
89944.0,920,17996.56,1,2,Low,Low,1.6
72881.0,710,17432.71,1,2,Low,Low,1.6
15393.0,900,17721.45,1,2,Low,Low,1.6
91421.0,756,17423.3,1,2,Low,Low,1.6
95749.0,953,19141.41,1,2,Low,Low,1.6
91407.0,852,18661.85,1,2,Low,Low,1.6
89173.0,938,18376.21,1,2,Low,Low,1.6
72723.0,745,19008.93,1,2,Low,Low,1.6
39927.0,884,19092.63,1,2,Low,Low,1.6
97854.0,955,17984.14,1,2,Low,Low,1.6
72700.0,871,18325.29,1,2,Low,Low,1.6
91447.0,841,17399.96,1,2,Low,Low,1.6
15135.0,725,19337.53,1,2,Low,Low,1.6
40933.0,927,17988.59,1,2,Low,Low,1.6
26047.0,745,17939.23,1,2,Low,Low,1.6
16334.0,780,19526.14,1,2,Low,Low,1.6
27547.0,912,17109.35,1,2,Low,Low,1.6
67627.0,776,17995.28,1,2,Low,Low,1.6
28313.0,944,17934.68,1,2,Low,Low,1.6
8135.0,867,18599.02,1,2,Low,Low,1.6
31522.0,952,17806.84,1,2,Low,Low,1.6
28366.0,696,17890.9,1,2,Low,Low,1.6
21327.0,826,19393.05,1,2,Low,Low,1.6
67574.0,780,17945.5,1,2,Low,Low,1.6
3582.0,923,17737.11,1,2,Low,Low,1.6
