from_totally_fake_account,Z-score_count,IQR_count,Isolation_Forest_count,Total_anomalies,risk_level
94374,12,166,183,361,high-risk
94383,0,0,0,0,low-risk
94385,17,72,97,186,medium-low-risk
94388,21,159,239,419,high-risk
94389,0,0,0,0,low-risk
94394,24,160,210,394,high-risk
94400,0,0,0,0,low-risk
94405,0,0,0,0,low-risk
94417,0,0,0,0,low-risk
94420,12,158,197,367,high-risk
94432,25,92,142,259,medium-high-risk
94438,12,110,122,244,medium-low-risk
94441,12,159,207,378,high-risk
94447,0,0,0,0,low-risk
94450,0,0,0,0,low-risk
94462,0,0,0,0,low-risk
94463,22,128,177,327,medium-high-risk
94474,0,0,0,0,low-risk
94487,12,39,66,117,medium-low-risk
94497,12,119,154,285,medium-high-risk
9453,25,123,173,321,medium-high-risk
94532,12,158,228,398,high-risk
94533,0,0,0,0,low-risk
94535,13,117,174,304,medium-high-risk
94542,0,0,0,0,low-risk
94547,22,154,235,411,high-risk
94554,0,0,0,0,low-risk
94555,12,101,121,234,medium-low-risk
94569,13,69,98,180,medium-low-risk
94580,12,103,164,279,medium-high-risk
94587,0,0,0,0,low-risk
94591,0,0,0,0,low-risk
94597,0,0,0,0,low-risk
94598,12,134,175,321,medium-high-risk
9460,12,63,75,150,medium-low-risk
94609,12,149,187,348,high-risk
94621,0,0,0,0,low-risk
94622,0,0,0,0,low-risk
94651,0,0,0,0,low-risk
94652,13,112,215,340,high-risk
94653,0,0,0,0,low-risk
94659,20,158,208,386,high-risk
94665,0,0,0,0,low-risk
94666,12,140,164,316,medium-high-risk
94677,0,0,0,0,low-risk
94684,0,0,0,0,low-risk
94690,0,0,0,0,low-risk
94708,19,109,139,267,medium-high-risk
94732,12,120,125,257,medium-high-risk
94734,0,0,0,0,low-risk
9474,12,186,136,334,high-risk
94744,22,180,244,446,high-risk
9475,0,0,0,0,low-risk
9477,0,0,0,0,low-risk
94780,0,0,0,0,low-risk
94789,0,0,0,0,low-risk
9479,12,132,169,313,medium-high-risk
94794,0,0,0,0,low-risk
94799,12,168,214,394,high-risk
9480,12,151,243,406,high-risk
94802,0,0,0,0,low-risk
94814,0,0,0,0,low-risk
94829,24,87,130,241,medium-low-risk
94833,31,91,258,380,high-risk
94835,12,162,195,369,high-risk
94840,12,121,154,287,medium-high-risk
94848,0,0,0,0,low-risk
94860,0,0,0,0,low-risk
94863,12,84,136,232,medium-low-risk
94877,0,0,0,0,low-risk
94879,34,147,214,395,high-risk
94908,11,133,236,380,high-risk
94923,12,76,92,180,medium-low-risk
94925,13,142,176,331,high-risk
94930,0,0,0,0,low-risk
94941,12,163,178,353,high-risk
94948,12,114,123,249,medium-high-risk
94953,0,0,0,0,low-risk
94958,12,135,187,334,high-risk
94959,33,158,235,426,high-risk
94965,18,108,135,261,medium-high-risk
94975,12,112,146,270,medium-high-risk
94981,40,154,196,390,high-risk
9499,49,138,193,380,high-risk
94991,12,84,119,215,medium-low-risk
95000,12,149,207,368,high-risk
95001,13,117,131,261,medium-high-risk
95007,0,0,0,0,low-risk
95009,16,124,160,300,medium-high-risk
95011,13,157,198,368,high-risk
95024,0,0,0,0,low-risk
95025,0,0,0,0,low-risk
95032,12,138,122,272,medium-high-risk
95039,13,133,220,366,high-risk
95044,12,144,113,269,medium-high-risk
95048,12,184,220,416,high-risk
95052,0,0,0,0,low-risk
95059,12,125,142,279,medium-high-risk
95061,0,0,0,0,low-risk
95067,12,99,139,250,medium-high-risk
95069,12,83,100,195,medium-low-risk
9508,36,200,241,477,high-risk
95088,0,0,0,0,low-risk
95091,0,0,0,0,low-risk
95092,12,137,149,298,medium-high-risk
95108,12,115,151,278,medium-high-risk
95109,19,103,179,301,medium-high-risk
95132,12,143,168,323,medium-high-risk
95139,12,134,166,312,medium-high-risk
95149,12,92,120,224,medium-low-risk
9515,0,0,0,0,low-risk
95151,0,0,0,0,low-risk
95152,36,133,186,355,high-risk
95160,12,178,197,387,high-risk
95164,0,0,0,0,low-risk
95177,0,0,0,0,low-risk
9518,14,148,186,348,high-risk
95185,11,139,164,314,medium-high-risk
95193,0,0,0,0,low-risk
95204,0,0,0,0,low-risk
95205,0,0,0,0,low-risk
95210,0,0,0,0,low-risk
95213,12,114,136,262,medium-high-risk
95221,0,0,0,0,low-risk
95222,12,84,116,212,medium-low-risk
9523,0,0,0,0,low-risk
95239,0,0,0,0,low-risk
95241,12,84,114,210,medium-low-risk
95243,12,167,211,390,high-risk
95251,0,0,0,0,low-risk
95258,0,0,0,0,low-risk
9526,0,0,0,0,low-risk
95267,12,149,171,332,high-risk
9528,0,0,0,0,low-risk
95281,0,0,0,0,low-risk
95285,0,0,0,0,low-risk
95294,26,132,171,329,medium-high-risk
95299,14,120,222,356,high-risk
95314,12,140,170,322,medium-high-risk
95320,0,0,0,0,low-risk
95327,0,0,0,0,low-risk
9533,0,0,0,0,low-risk
95330,31,108,205,344,high-risk
95337,0,0,0,0,low-risk
95339,22,124,191,337,high-risk
95349,36,128,146,310,medium-high-risk
9535,0,0,0,0,low-risk
95351,35,176,231,442,high-risk
95354,0,0,0,0,low-risk
95365,0,0,0,0,low-risk
95396,0,0,0,0,low-risk
95398,12,132,163,307,medium-high-risk
95405,0,0,0,0,low-risk
95414,26,163,257,446,high-risk
95415,0,0,0,0,low-risk
95418,12,142,178,332,high-risk
95429,27,145,201,373,high-risk
95445,22,173,242,437,high-risk
95452,28,102,169,299,medium-high-risk
95463,28,170,225,423,high-risk
95467,12,121,126,259,medium-high-risk
95470,0,0,0,0,low-risk
95478,28,148,206,382,high-risk
95480,0,0,0,0,low-risk
95488,0,0,0,0,low-risk
95491,0,0,0,0,low-risk
95497,38,129,205,372,high-risk
95503,19,128,169,316,medium-high-risk
95504,21,99,154,274,medium-high-risk
95505,23,125,169,317,medium-high-risk
9551,0,0,0,0,low-risk
95510,0,0,0,0,low-risk
95511,14,163,264,441,high-risk
95518,32,155,231,418,high-risk
95542,0,0,0,0,low-risk
95543,12,134,188,334,high-risk
95556,12,89,167,268,medium-high-risk
95559,53,150,188,391,high-risk
95565,0,0,0,0,low-risk
95578,12,146,108,266,medium-high-risk
95586,0,0,0,0,low-risk
95618,0,0,0,0,low-risk
95627,14,235,169,418,high-risk
95633,12,149,194,355,high-risk
95636,0,0,0,0,low-risk
95638,0,0,0,0,low-risk
9565,0,0,0,0,low-risk
95659,0,0,0,0,low-risk
95681,13,94,185,292,medium-high-risk
95690,12,124,132,268,medium-high-risk
95703,0,0,0,0,low-risk
95707,0,0,0,0,low-risk
95710,12,124,166,302,medium-high-risk
95712,16,90,129,235,medium-low-risk
95714,12,134,196,342,high-risk
95719,29,114,130,273,medium-high-risk
95744,22,157,195,374,high-risk
95749,15,125,185,325,medium-high-risk
95754,12,197,216,425,high-risk
95757,12,101,180,293,medium-high-risk
95763,12,123,149,284,medium-high-risk
95765,12,94,66,172,medium-low-risk
95775,0,0,0,0,low-risk
95776,0,0,0,0,low-risk
95779,0,0,0,0,low-risk
95782,0,0,0,0,low-risk
95783,13,133,183,329,medium-high-risk
95785,12,144,183,339,high-risk
9579,32,167,209,408,high-risk
9580,24,57,228,309,medium-high-risk
95802,12,128,165,305,medium-high-risk
95818,0,0,0,0,low-risk
95828,22,120,163,305,medium-high-risk
95841,0,0,0,0,low-risk
95842,0,0,0,0,low-risk
95843,12,150,177,339,high-risk
95862,19,118,205,342,high-risk
95869,0,0,0,0,low-risk
95870,12,106,130,248,medium-high-risk
95872,0,0,0,0,low-risk
95876,12,98,106,216,medium-low-risk
95880,15,108,153,276,medium-high-risk
95882,19,127,149,295,medium-high-risk
95894,0,0,0,0,low-risk
95906,19,172,158,349,high-risk
95924,12,141,167,320,medium-high-risk
95936,12,175,223,410,high-risk
95944,0,0,0,0,low-risk
95949,18,149,239,406,high-risk
95952,0,0,0,0,low-risk
95953,0,0,0,0,low-risk
95957,12,232,239,483,high-risk
95966,0,0,0,0,low-risk
95970,12,149,164,325,medium-high-risk
95988,12,139,253,404,high-risk
95993,0,0,0,0,low-risk
95994,31,131,168,330,high-risk
9600,23,153,226,402,high-risk
96019,18,89,124,231,medium-low-risk
96023,0,0,0,0,low-risk
96047,0,0,0,0,low-risk
96051,14,142,168,324,medium-high-risk
96055,0,0,0,0,low-risk
96063,0,0,0,0,low-risk
9607,0,0,0,0,low-risk
96078,0,0,0,0,low-risk
96085,22,79,142,243,medium-low-risk
96107,15,159,290,464,high-risk
96121,0,0,0,0,low-risk
96142,12,88,116,216,medium-low-risk
96145,0,0,0,0,low-risk
96162,21,117,179,317,medium-high-risk
96177,14,112,156,282,medium-high-risk
96184,16,159,205,380,high-risk
96186,0,0,0,0,low-risk
96188,12,149,170,331,high-risk
96189,0,0,0,0,low-risk
96193,0,0,0,0,low-risk
96205,0,0,0,0,low-risk
96218,12,165,213,390,high-risk
96219,22,110,163,295,medium-high-risk
96221,0,0,0,0,low-risk
96223,0,0,0,0,low-risk
96236,12,119,141,272,medium-high-risk
96239,12,137,144,293,medium-high-risk
96242,0,0,0,0,low-risk
96254,0,0,0,0,low-risk
96262,25,174,228,427,high-risk
96264,0,0,0,0,low-risk
96265,0,0,0,0,low-risk
96268,32,139,178,349,high-risk
96273,15,110,242,367,high-risk
96280,12,130,177,319,medium-high-risk
96284,23,116,177,316,medium-high-risk
96290,12,194,219,425,high-risk
96321,0,0,0,0,low-risk
96327,0,0,0,0,low-risk
96338,0,0,0,0,low-risk
96340,19,113,167,299,medium-high-risk
96342,12,135,230,377,high-risk
96351,0,0,0,0,low-risk
96360,51,153,250,454,high-risk
96361,0,0,0,0,low-risk
96371,0,0,0,0,low-risk
96382,20,80,119,219,medium-low-risk
96390,14,126,201,341,high-risk
96393,0,0,0,0,low-risk
96395,15,86,130,231,medium-low-risk
96404,12,106,130,248,medium-high-risk
96407,11,89,123,223,medium-low-risk
96412,0,0,0,0,low-risk
96414,0,0,0,0,low-risk
96416,12,131,142,285,medium-high-risk
9642,12,138,175,325,medium-high-risk
96424,0,0,0,0,low-risk
96425,21,116,159,296,medium-high-risk
96430,12,93,147,252,medium-high-risk
96436,22,112,234,368,high-risk
96437,0,0,0,0,low-risk
96447,20,77,113,210,medium-low-risk
96455,0,0,0,0,low-risk
96457,0,0,0,0,low-risk
96468,0,0,0,0,low-risk
9647,0,0,0,0,low-risk
96474,12,164,190,366,high-risk
96475,0,0,0,0,low-risk
96486,0,0,0,0,low-risk
96498,13,145,206,364,high-risk
96499,0,0,0,0,low-risk
96501,0,0,0,0,low-risk
96502,12,97,109,218,medium-low-risk
96505,0,0,0,0,low-risk
96509,12,171,191,374,high-risk
96513,0,0,0,0,low-risk
96514,12,164,183,359,high-risk
96517,12,140,149,301,medium-high-risk
96560,15,244,185,444,high-risk
96564,12,127,137,276,medium-high-risk
96570,11,99,124,234,medium-low-risk
96579,43,181,244,468,high-risk
96582,0,0,0,0,low-risk
96584,0,0,0,0,low-risk
96585,12,81,108,201,medium-low-risk
96592,0,0,0,0,low-risk
96593,12,117,139,268,medium-high-risk
96595,32,133,178,343,high-risk
96596,0,0,0,0,low-risk
9660,12,149,189,350,high-risk
96602,55,152,188,395,high-risk
96606,0,0,0,0,low-risk
96607,0,0,0,0,low-risk
96618,12,125,204,341,high-risk
96620,0,0,0,0,low-risk
96621,0,0,0,0,low-risk
96622,13,128,229,370,high-risk
96627,13,102,148,263,medium-high-risk
96628,0,0,0,0,low-risk
96634,0,0,0,0,low-risk
96641,12,166,187,365,high-risk
96643,14,101,152,267,medium-high-risk
96653,33,166,334,533,high-risk
96660,25,123,201,349,high-risk
96662,0,0,0,0,low-risk
96665,0,0,0,0,low-risk
96668,0,0,0,0,low-risk
96671,12,179,216,407,high-risk
96673,12,139,178,329,medium-high-risk
96675,12,146,172,330,high-risk
96706,12,98,127,237,medium-low-risk
96707,0,0,0,0,low-risk
96710,0,0,0,0,low-risk
96722,13,146,185,344,high-risk
96740,12,136,220,368,high-risk
96759,12,159,226,397,high-risk
9678,12,136,141,289,medium-high-risk
96792,0,0,0,0,low-risk
96802,0,0,0,0,low-risk
96804,12,229,143,384,high-risk
96807,0,0,0,0,low-risk
96808,11,139,155,305,medium-high-risk
96825,17,96,134,247,medium-high-risk
96827,12,85,108,205,medium-low-risk
96838,13,92,128,233,medium-low-risk
96840,0,0,0,0,low-risk
9685,20,149,195,364,high-risk
96852,26,177,247,450,high-risk
96859,0,0,0,0,low-risk
96860,29,96,137,262,medium-high-risk
96861,29,140,176,345,high-risk
9687,41,132,180,353,high-risk
96870,12,142,154,308,medium-high-risk
96873,12,126,214,352,high-risk
96882,12,78,126,216,medium-low-risk
96883,12,136,172,320,medium-high-risk
96886,20,98,135,253,medium-high-risk
96887,0,0,0,0,low-risk
96902,12,104,132,248,medium-high-risk
96905,12,130,148,290,medium-high-risk
9691,23,146,219,388,high-risk
96916,27,192,217,436,high-risk
96918,0,0,0,0,low-risk
96921,37,148,187,372,high-risk
96923,17,144,175,336,high-risk
96940,32,120,200,352,high-risk
96941,13,126,199,338,high-risk
96949,0,0,0,0,low-risk
96950,0,0,0,0,low-risk
96952,12,119,135,266,medium-high-risk
96975,12,180,209,401,high-risk
96993,0,0,0,0,low-risk
97014,0,0,0,0,low-risk
97015,12,140,157,309,medium-high-risk
97030,0,0,0,0,low-risk
97033,12,215,286,513,high-risk
97038,0,0,0,0,low-risk
97063,0,0,0,0,low-risk
97069,42,150,189,381,high-risk
97071,24,105,175,304,medium-high-risk
97091,0,0,0,0,low-risk
97094,12,120,154,286,medium-high-risk
97096,0,0,0,0,low-risk
97097,13,148,222,383,high-risk
97106,12,124,153,289,medium-high-risk
97113,0,0,0,0,low-risk
97116,12,162,212,386,high-risk
97120,0,0,0,0,low-risk
97124,12,117,138,267,medium-high-risk
97131,28,109,156,293,medium-high-risk
97136,0,0,0,0,low-risk
97138,12,77,91,180,medium-low-risk
97139,0,0,0,0,low-risk
97140,12,99,212,323,medium-high-risk
97143,0,0,0,0,low-risk
97149,0,0,0,0,low-risk
97152,17,69,92,178,medium-low-risk
97163,12,118,146,276,medium-high-risk
97171,14,145,255,414,high-risk
97178,0,0,0,0,low-risk
97184,0,0,0,0,low-risk
97198,0,0,0,0,low-risk
97202,0,0,0,0,low-risk
97207,0,0,0,0,low-risk
97224,12,108,170,290,medium-high-risk
97228,0,0,0,0,low-risk
97236,13,90,134,237,medium-low-risk
97239,0,0,0,0,low-risk
9724,19,231,194,444,high-risk
97241,17,137,177,331,high-risk
97250,12,142,175,329,medium-high-risk
97259,0,0,0,0,low-risk
97260,0,0,0,0,low-risk
97263,0,0,0,0,low-risk
97272,12,109,129,250,medium-high-risk
97275,18,111,157,286,medium-high-risk
97288,12,105,124,241,medium-low-risk
97301,46,136,208,390,high-risk
97306,12,125,187,324,medium-high-risk
97312,0,0,0,0,low-risk
97320,0,0,0,0,low-risk
97329,0,0,0,0,low-risk
97331,0,0,0,0,low-risk
97337,14,97,126,237,medium-low-risk
97342,0,0,0,0,low-risk
97343,0,0,0,0,low-risk
97344,0,0,0,0,low-risk
97348,12,103,128,243,medium-low-risk
97353,0,0,0,0,low-risk
9736,0,0,0,0,low-risk
97369,12,104,223,339,high-risk
97372,12,115,170,297,medium-high-risk
97374,12,139,211,362,high-risk
97381,12,127,202,341,high-risk
97383,0,0,0,0,low-risk
97385,0,0,0,0,low-risk
9739,0,0,0,0,low-risk
9740,12,123,155,290,medium-high-risk
97403,0,0,0,0,low-risk
97407,0,0,0,0,low-risk
97416,0,0,0,0,low-risk
97419,12,164,192,368,high-risk
97440,0,0,0,0,low-risk
97445,0,0,0,0,low-risk
97446,12,130,155,297,medium-high-risk
97454,12,193,239,444,high-risk
97460,22,176,229,427,high-risk
97465,0,0,0,0,low-risk
97468,0,0,0,0,low-risk
97469,13,81,121,215,medium-low-risk
97471,13,94,132,239,medium-low-risk
97477,0,0,0,0,low-risk
97479,0,0,0,0,low-risk
97503,12,132,168,312,medium-high-risk
97507,12,192,210,414,high-risk
97515,0,0,0,0,low-risk
97517,33,133,184,350,high-risk
97522,0,0,0,0,low-risk
97523,17,116,151,284,medium-high-risk
97530,17,147,255,419,high-risk
97540,0,0,0,0,low-risk
97554,13,129,264,406,high-risk
9756,12,104,120,236,medium-low-risk
97568,0,0,0,0,low-risk
97573,13,133,178,324,medium-high-risk
97577,0,0,0,0,low-risk
97579,0,0,0,0,low-risk
97581,12,116,136,264,medium-high-risk
97587,12,97,132,241,medium-low-risk
97588,0,0,0,0,low-risk
97595,12,170,223,405,high-risk
97602,13,109,140,262,medium-high-risk
97611,0,0,0,0,low-risk
97632,14,108,160,282,medium-high-risk
97633,15,88,141,244,medium-low-risk
97640,12,112,124,248,medium-high-risk
97649,28,158,264,450,high-risk
97657,13,153,197,363,high-risk
97659,12,101,150,263,medium-high-risk
97670,16,112,180,308,medium-high-risk
97671,12,139,152,303,medium-high-risk
97699,0,0,0,0,low-risk
9771,0,0,0,0,low-risk
97710,0,0,0,0,low-risk
97714,14,122,262,398,high-risk
97727,0,0,0,0,low-risk
97728,13,124,172,309,medium-high-risk
97731,12,92,137,241,medium-low-risk
97735,12,86,142,240,medium-low-risk
97747,23,176,224,423,high-risk
97754,20,151,192,363,high-risk
97768,20,121,158,299,medium-high-risk
97770,0,0,0,0,low-risk
97772,22,105,165,292,medium-high-risk
97786,31,142,153,326,medium-high-risk
97790,12,134,153,299,medium-high-risk
97791,12,117,233,362,high-risk
97796,0,0,0,0,low-risk
97803,12,77,119,208,medium-low-risk
97806,12,113,165,290,medium-high-risk
97810,16,163,265,444,high-risk
97829,12,152,173,337,high-risk
97831,17,123,143,283,medium-high-risk
97832,18,131,169,318,medium-high-risk
97833,27,107,166,300,medium-high-risk
97836,0,0,0,0,low-risk
97854,38,143,210,391,high-risk
97861,12,134,139,285,medium-high-risk
97864,0,0,0,0,low-risk
97867,14,96,134,244,medium-low-risk
97870,0,0,0,0,low-risk
97872,0,0,0,0,low-risk
97873,28,103,261,392,high-risk
97886,13,115,134,262,medium-high-risk
97894,0,0,0,0,low-risk
97895,0,0,0,0,low-risk
97898,16,139,172,327,medium-high-risk
97904,0,0,0,0,low-risk
97914,12,265,138,415,high-risk
97917,0,0,0,0,low-risk
97921,14,116,199,329,medium-high-risk
97922,12,108,139,259,medium-high-risk
97923,19,102,146,267,medium-high-risk
97928,13,123,167,303,medium-high-risk
97935,0,0,0,0,low-risk
97940,48,122,321,491,high-risk
97950,0,0,0,0,low-risk
97955,12,110,130,252,medium-high-risk
97960,12,150,174,336,high-risk
97961,12,109,141,262,medium-high-risk
97962,0,0,0,0,low-risk
97972,0,0,0,0,low-risk
97979,12,156,220,388,high-risk
97981,0,0,0,0,low-risk
97986,0,0,0,0,low-risk
97997,11,61,81,153,medium-low-risk
98028,0,0,0,0,low-risk
98031,12,123,157,292,medium-high-risk
9804,0,0,0,0,low-risk
98053,0,0,0,0,low-risk
98060,0,0,0,0,low-risk
98061,0,0,0,0,low-risk
98062,12,158,137,307,medium-high-risk
98064,26,180,222,428,high-risk
98065,19,91,151,261,medium-high-risk
98066,12,89,162,263,medium-high-risk
98072,13,70,123,206,medium-low-risk
98075,0,0,0,0,low-risk
98083,36,121,183,340,high-risk
98099,22,130,182,334,high-risk
98102,31,133,179,343,high-risk
98113,0,0,0,0,low-risk
98119,18,175,239,432,high-risk
98135,12,156,215,383,high-risk
98159,28,136,206,370,high-risk
98168,0,0,0,0,low-risk
98171,12,163,217,392,high-risk
98179,0,0,0,0,low-risk
98184,11,112,152,275,medium-high-risk
98187,14,236,171,421,high-risk
98199,0,0,0,0,low-risk
9820,12,134,154,300,medium-high-risk
98203,12,175,205,392,high-risk
98219,14,139,150,303,medium-high-risk
98220,12,112,128,252,medium-high-risk
98225,20,222,172,414,high-risk
98229,0,0,0,0,low-risk
9823,0,0,0,0,low-risk
98230,12,162,204,378,high-risk
98238,20,217,142,379,high-risk
98245,12,76,146,234,medium-low-risk
98249,12,117,166,295,medium-high-risk
98252,0,0,0,0,low-risk
98263,0,0,0,0,low-risk
98266,0,0,0,0,low-risk
98269,0,0,0,0,low-risk
98271,18,112,135,265,medium-high-risk
9828,0,0,0,0,low-risk
98285,0,0,0,0,low-risk
98293,0,0,0,0,low-risk
98303,12,164,242,418,high-risk
98305,12,164,224,400,high-risk
98316,13,79,129,221,medium-low-risk
98332,14,130,229,373,high-risk
98333,0,0,0,0,low-risk
98336,29,91,156,276,medium-high-risk
98346,12,137,135,284,medium-high-risk
98354,13,84,110,207,medium-low-risk
98357,0,0,0,0,low-risk
98363,31,162,210,403,high-risk
98373,12,79,119,210,medium-low-risk
98405,12,121,130,263,medium-high-risk
98410,12,106,145,263,medium-high-risk
98422,0,0,0,0,low-risk
98434,12,102,128,242,medium-low-risk
98439,0,0,0,0,low-risk
98440,0,0,0,0,low-risk
98443,12,122,106,240,medium-low-risk
98446,0,0,0,0,low-risk
98452,12,117,136,265,medium-high-risk
98456,0,0,0,0,low-risk
98458,13,114,208,335,high-risk
98468,12,154,167,333,high-risk
98473,12,157,187,356,high-risk
98475,12,106,131,249,medium-high-risk
98476,36,166,226,428,high-risk
98481,0,0,0,0,low-risk
98491,12,155,312,479,high-risk
98502,18,145,249,412,high-risk
98519,12,39,63,114,medium-low-risk
98522,20,84,142,246,medium-high-risk
98532,0,0,0,0,low-risk
98534,0,0,0,0,low-risk
9854,0,0,0,0,low-risk
98542,12,128,146,286,medium-high-risk
98543,38,114,150,302,medium-high-risk
9855,0,0,0,0,low-risk
98550,0,0,0,0,low-risk
98552,33,203,267,503,high-risk
98556,12,145,194,351,high-risk
98560,12,266,132,410,high-risk
98565,0,0,0,0,low-risk
98569,12,157,213,382,high-risk
98574,12,117,191,320,medium-high-risk
98576,0,0,0,0,low-risk
98578,19,114,154,287,medium-high-risk
98582,0,0,0,0,low-risk
98590,12,151,158,321,medium-high-risk
98597,0,0,0,0,low-risk
98606,22,104,153,279,medium-high-risk
98611,12,121,150,283,medium-high-risk
98626,17,165,198,380,high-risk
98634,29,92,147,268,medium-high-risk
98646,41,145,185,371,high-risk
98650,20,122,178,320,medium-high-risk
98658,0,0,0,0,low-risk
98668,12,130,159,301,medium-high-risk
98674,12,97,141,250,medium-high-risk
98679,12,122,140,274,medium-high-risk
98685,0,0,0,0,low-risk
9869,12,166,240,418,high-risk
98693,13,117,174,304,medium-high-risk
98701,22,128,216,366,high-risk
98703,0,0,0,0,low-risk
98706,0,0,0,0,low-risk
98708,12,109,132,253,medium-high-risk
9871,0,0,0,0,low-risk
98722,50,159,186,395,high-risk
98725,0,0,0,0,low-risk
9874,31,142,277,450,high-risk
98751,41,129,151,321,medium-high-risk
9876,0,0,0,0,low-risk
98761,12,157,267,436,high-risk
98762,16,102,159,277,medium-high-risk
98783,46,190,231,467,high-risk
98785,0,0,0,0,low-risk
9879,0,0,0,0,low-risk
9880,28,108,184,320,medium-high-risk
98802,0,0,0,0,low-risk
98805,0,0,0,0,low-risk
98837,12,116,158,286,medium-high-risk
98840,21,96,191,308,medium-high-risk
98842,21,124,156,301,medium-high-risk
98845,0,0,0,0,low-risk
98847,12,149,202,363,high-risk
9885,0,0,0,0,low-risk
98861,12,89,108,209,medium-low-risk
98866,0,0,0,0,low-risk
98875,0,0,0,0,low-risk
98880,0,0,0,0,low-risk
98884,0,0,0,0,low-risk
98887,0,0,0,0,low-risk
98888,0,0,0,0,low-risk
98889,11,122,113,246,medium-high-risk
98898,12,153,192,357,high-risk
98923,12,142,179,333,high-risk
98924,41,144,210,395,high-risk
98938,0,0,0,0,low-risk
9894,12,145,203,360,high-risk
98951,0,0,0,0,low-risk
98971,0,0,0,0,low-risk
98972,0,0,0,0,low-risk
98985,12,137,200,349,high-risk
98987,30,126,172,328,medium-high-risk
